id,text,label
4022,great time famili dinner sundai night,NOTISSUE
4023,food not tasti all not real tradit hunan style,ISSUE
4024,bother me slow servic,ISSUE
4025,flair bartend absolut amaz,NOTISSUE
4026,frozen margarita wai sugari tast,ISSUE
4027,good order twice,NOTISSUE
4028,nutshel restaraunt smell like combin dirti fish market sewer,ISSUE
4029,girlfriend veal bad,ISSUE
4030,unfortun not good,ISSUE
4031,pretti satifi experi,NOTISSUE
4032,join club awesom offer email,NOTISSUE
4033,perfect me like beer ic cold case colder,NOTISSUE
4034,bland flavorless good wai describ bare tepid meat,ISSUE
4035,chain fan of beat place easili,ISSUE
4036,nacho have,NOTISSUE
4037,not come back,ISSUE
4038,nothav word place pretti well,NOTISSUE
4039,staff super nice quick crazi crowd downtown juri lawyer court staff,NOTISSUE
4040,great atmospher friendli fast servic,NOTISSUE
4041,receiv pita huge lot meat thumb there,NOTISSUE
4042,food arriv meh,ISSUE
4043,pai 7 85 hot dog fri look like came kid meal wienerschnitzel not idea good meal,ISSUE
4044,classic main lobster roll fantast,NOTISSUE
4045,brother law work mall at dai guess sick night too,ISSUE
4046,good go review place twice,NOTISSUE
4047,chip salsa good salsa fresh,NOTISSUE
4048,place great,NOTISSUE
4049,mediocr food,ISSUE
4050,insid impress place,NOTISSUE
4051,servic super friendli,NOTISSUE
4052,sad littl veget overcook,ISSUE
4053,place nice surpris,NOTISSUE
4054,live music total blow,NOTISSUE
